sim,time,trap.id,nmales,ntrees,type,lure
3140,70,42,52,12,grid,20
3141,80,39,272,25,grid,20
3142,52,69,15,9,grid,20
3143,70,48,63,9,grid,20
3144,93,48,315,34,grid,20
3145,75,69,136,15,grid,20
3146,69,69,68,11,grid,20
3147,44,48,3,5,grid,20
3148,70,28,71,36,grid,20
3149,72,63,107,19,grid,20
3150,83,44,251,33,grid,20
3151,74,69,116,14,grid,20
3152,72,37,99,16,grid,20
3153,74,69,123,11,grid,20
3154,51,39,11,5,grid,20
3155,72,52,114,17,grid,20
3156,70,70,73,12,grid,20
3157,52,58,13,8,grid,20
3158,72,50,101,14,grid,20
3159,72,38,89,23,grid,20
3160,77,69,163,15,grid,20
3161,69,28,51,29,grid,20
3162,80,70,224,16,grid,20
3163,53,39,21,5,grid,20
3164,80,100,272,199,grid,20
3165,72,52,101,25,grid,20
3166,75,38,145,23,grid,20
3167,70,68,63,13,grid,20
3168,73,37,113,15,grid,20
3169,71,69,84,12,grid,20
3170,80,35,226,18,grid,20
3171,67,30,25,11,grid,20
3172,73,69,132,12,grid,20
3173,76,60,158,12,grid,20
3174,69,40,60,31,grid,20
3175,77,62,184,31,grid,20
3176,70,39,68,10,grid,20
3177,76,69,167,12,grid,20
3178,70,26,85,12,grid,20
3179,74,79,136,15,grid,20
3180,54,62,19,6,grid,20
3181,56,17,21,14,grid,20
3182,68,28,36,16,grid,20
3183,79,69,183,15,grid,20
3184,70,59,78,6,grid,20
3185,84,48,271,44,grid,20
3186,67,69,24,7,grid,20
3187,70,70,68,14,grid,20
3188,66,19,23,13,grid,20
3189,80,84,300,202,grid,20
3190,63,70,15,6,grid,20
3191,74,68,130,9,grid,20
3192,84,28,246,54,grid,20
3193,63,17,12,5,grid,20
3194,81,18,253,47,grid,20
3195,90,73,264,44,grid,20
3196,74,53,122,29,grid,20
3197,65,15,7,7,grid,20
3198,76,79,161,15,grid,20
3199,50,59,11,5,grid,20
3200,80,39,216,19,grid,20
3201,75,18,157,15,grid,20
3202,52,36,15,5,grid,20
3203,69,66,53,10,grid,20
3204,71,69,87,9,grid,20
3205,68,26,42,10,grid,20
3206,56,37,16,8,grid,20
3207,42,49,6,2,grid,20
3208,65,29,11,6,grid,20
3209,56,38,23,5,grid,20
3210,79,90,277,185,grid,20
3211,74,36,116,16,grid,20
3212,63,74,6,6,grid,20
3213,66,72,18,8,grid,20
3214,74,69,155,14,grid,20
3215,50,63,15,6,grid,20
3216,60,48,11,6,grid,20
3217,72,70,108,11,grid,20
3218,81,51,284,37,grid,20
3219,70,30,71,13,grid,20
3220,43,28,1,5,grid,20
3221,53,37,11,11,grid,20
3222,71,62,103,19,grid,20
3223,52,69,16,7,grid,20
3224,81,70,235,13,grid,20
3225,71,63,80,5,grid,20
3226,79,26,217,20,grid,20
3227,78,15,199,22,grid,20
3228,72,69,92,14,grid,20
3229,80,69,209,15,grid,20
3230,71,79,86,8,grid,20
3231,79,38,211,17,grid,20
3232,75,26,153,18,grid,20
3233,71,70,91,10,grid,20
3234,78,28,182,52,grid,20
3235,66,78,18,6,grid,20
3236,74,61,130,27,grid,20
3237,70,69,76,7,grid,20
3238,52,49,11,7,grid,20
3239,77,52,169,27,grid,20
3240,80,68,245,14,grid,20
3241,87,63,248,42,grid,20
3242,60,53,16,9,grid,20
3243,67,70,28,11,grid,20
3244,76,59,179,16,grid,20
3245,77,67,193,35,grid,20
3246,71,38,90,27,grid,20
3247,72,72,28,29,grid,20
3248,38,38,3,2,grid,20
3249,71,53,101,25,grid,20
3250,65,40,22,7,grid,20
3251,82,36,270,19,grid,20
3252,64,8,14,11,grid,20
3253,76,67,191,16,grid,20
