sim,time,trap.id,nmales,ntrees,type,lure
768,65,39,9,5,grid,50
769,55,49,15,8,grid,50
770,64,40,12,9,grid,50
771,59,36,19,5,grid,50
772,50,72,6,5,grid,50
773,79,71,270,184,grid,50
774,44,53,7,4,grid,50
775,47,29,7,4,grid,50
776,51,59,12,7,grid,50
777,55,73,16,6,grid,50
778,60,36,11,6,grid,50
779,54,80,16,7,grid,50
780,69,35,46,22,grid,50
781,73,62,137,26,grid,50
782,48,28,4,3,grid,50
783,53,36,14,5,grid,50
784,56,28,11,9,grid,50
785,47,34,3,3,grid,50
786,47,18,6,6,grid,50
787,44,37,4,5,grid,50
788,43,100,4,6,grid,50
789,71,49,91,23,grid,50
790,69,38,58,10,grid,50
791,41,62,2,3,grid,50
792,52,26,16,6,grid,50
793,69,62,55,14,grid,50
794,52,27,13,12,grid,50
795,48,58,8,3,grid,50
796,50,28,13,9,grid,50
797,43,52,2,3,grid,50
798,51,25,12,10,grid,50
799,44,69,5,3,grid,50
800,47,6,3,3,grid,50
801,66,28,18,5,grid,50
802,58,98,9,6,grid,50
803,63,27,12,12,grid,50
804,57,53,14,9,grid,50
805,47,69,5,3,grid,50
806,71,81,12,14,grid,50
807,73,69,132,10,grid,50
808,52,68,14,5,grid,50
809,51,38,12,10,grid,50
810,43,69,6,1,grid,50
811,53,62,13,7,grid,50
812,61,42,13,8,grid,50
813,78,89,231,185,grid,50
814,64,56,12,12,grid,50
815,60,46,14,6,grid,50
816,52,59,17,4,grid,50
817,67,89,24,10,grid,50
818,54,39,14,6,grid,50
819,56,47,15,4,grid,50
820,56,69,13,6,grid,50
821,52,21,13,2,grid,50
822,58,36,18,7,grid,50
823,53,16,12,7,grid,50
824,42,70,7,3,grid,50
825,50,71,18,8,grid,50
826,36,69,3,1,grid,50
827,71,69,67,11,grid,50
828,45,59,4,3,grid,50
829,63,68,17,7,grid,50
830,65,46,15,4,grid,50
831,42,72,4,7,grid,50
832,41,39,3,3,grid,50
833,57,100,5,7,grid,50
834,51,69,11,8,grid,50
835,58,54,12,11,grid,50
836,55,60,16,6,grid,50
837,57,38,10,8,grid,50
838,54,72,7,7,grid,50
839,54,62,11,10,grid,50
840,63,15,9,9,grid,50
841,53,70,11,10,grid,50
842,50,27,18,7,grid,50
843,52,69,12,7,grid,50
844,49,28,7,6,grid,50
845,69,72,13,15,grid,50
846,53,100,5,5,grid,50
847,61,52,17,9,grid,50
848,52,48,11,4,grid,50
849,67,47,32,12,grid,50
850,46,25,3,4,grid,50
851,37,28,1,1,grid,50
852,49,69,6,6,grid,50
853,58,36,17,6,grid,50
854,59,46,13,4,grid,50
855,55,38,11,4,grid,50
856,47,46,3,6,grid,50
857,56,86,9,10,grid,50
858,71,72,13,17,grid,50
859,68,31,27,10,grid,50
860,52,36,16,7,grid,50
861,53,39,23,4,grid,50
862,68,26,33,9,grid,50
863,57,60,12,6,grid,50
864,36,39,2,1,grid,50
865,70,38,61,13,grid,50
866,41,14,3,4,grid,50
867,49,69,7,3,grid,50
868,76,48,172,18,grid,50
869,68,79,29,8,grid,50
870,54,60,25,8,grid,50
871,50,62,11,5,grid,50
872,47,38,5,4,grid,50
873,55,18,13,9,grid,50
874,50,62,14,8,grid,50
875,68,61,38,16,grid,50
